p,y,exposure,pay_1,limit_bal,util_1,decile,risk_band,predicted_loss
0.36075,0,10111,-1,200000,0.0506,9,30-50%,3647.54325
0.360944,1,0,-2,300000,0.0,9,30-50%,0.0
0.361065,0,176,-1,140000,0.0013,9,30-50%,63.54744
0.36117,1,0,1,240000,0.0,9,30-50%,0.0
0.361331,1,11564,0,20000,0.5782,9,30-50%,4178.431684
0.361575,0,6565,-1,20000,0.3282,9,30-50%,2373.7398749999998
0.361655,0,148305,1,140000,1.0593,9,30-50%,53635.244775
0.361839,1,0,1,490000,-0.0,9,30-50%,0.0
0.36198,0,6954,-1,130000,0.0535,9,30-50%,2517.20892
0.362015,0,322,2,290000,0.0011,9,30-50%,116.56882999999999
0.362347,1,5525,1,160000,0.0345,9,30-50%,2001.9671749999998
0.362366,1,19403,1,20000,0.9702,9,30-50%,7030.987498
0.36254,0,0,1,280000,0.0,9,30-50%,0.0
0.36316,0,316,-1,170000,0.0019,9,30-50%,114.75855999999999
0.363269,1,16098,0,30000,0.5366,9,30-50%,5847.904362
0.36339,0,836,-1,100000,0.0084,9,30-50%,303.79404
0.363788,1,390,-1,100000,0.0039,9,30-50%,141.87732
0.364183,0,0,1,200000,-0.002,9,30-50%,0.0
0.364339,0,79237,1,70000,1.132,9,30-50%,28869.129343
0.364405,0,0,1,200000,0.0,9,30-50%,0.0
0.364477,1,29304,1,30000,0.9768,9,30-50%,10680.634007999999
0.364584,0,47220,0,70000,0.6746,9,30-50%,17215.65648
0.364699,0,0,1,60000,0.0,9,30-50%,0.0
0.364958,0,0,1,480000,0.0,9,30-50%,0.0
0.36525,1,10142,0,20000,0.5071,9,30-50%,3704.3655000000003
0.365415,1,198128,0,240000,0.8255,9,30-50%,72398.94312
0.365428,1,0,1,360000,0.0,9,30-50%,0.0
0.365712,0,13176,0,50000,0.2635,9,30-50%,4818.621311999999
0.366037,0,0,1,360000,0.0,9,30-50%,0.0
0.366242,1,6336,0,20000,0.3168,9,30-50%,2320.509312
0.366406,1,71570,1,70000,1.0224,9,30-50%,26223.67742
0.366921,0,3391,-1,210000,0.0161,9,30-50%,1244.229111
0.367017,0,36838,1,400000,0.0921,9,30-50%,13520.172246
0.367077,0,7231,0,10000,0.7231,9,30-50%,2654.333787
0.367364,1,0,1,80000,0.0,9,30-50%,0.0
0.367366,1,0,1,260000,0.0,9,30-50%,0.0
0.36746,0,1083,0,10000,0.1083,9,30-50%,397.95918
0.367515,1,53746,-1,50000,1.0749,9,30-50%,19752.461189999998
0.367578,1,18185,0,100000,0.1819,9,30-50%,6684.40593
0.36783,1,0,1,120000,0.0,9,30-50%,0.0
0.367881,0,20583,1,20000,1.0292,9,30-50%,7572.094623
0.36793,0,2006,-1,200000,0.01,9,30-50%,738.0675799999999
0.368738,1,3492,1,100000,0.0349,9,30-50%,1287.633096
0.369347,0,0,-2,380000,0.0,9,30-50%,0.0
0.369981,0,21723,1,80000,0.2715,9,30-50%,8037.097263
0.370656,1,29956,1,30000,0.9985,9,30-50%,11103.371136
0.370869,0,137706,0,140000,0.9836,9,30-50%,51070.886514
0.37112,0,780,-1,50000,0.0156,9,30-50%,289.4736
0.371214,0,0,1,50000,0.0,9,30-50%,0.0
0.371327,1,15547,0,20000,0.7774,9,30-50%,5773.020869
0.371809,1,29883,0,30000,0.9961,9,30-50%,11110.768347
0.373028,1,29864,1,400000,0.0747,9,30-50%,11140.108192000002
0.373176,0,10426,0,50000,0.2085,9,30-50%,3890.7329760000002
0.373219,0,0,1,300000,0.0,9,30-50%,0.0
0.374032,0,0,1,150000,0.0,9,30-50%,0.0
0.374168,0,0,1,360000,0.0,9,30-50%,0.0
0.374507,1,12932,0,20000,0.6466,9,30-50%,4843.124524
0.374651,0,23709,1,30000,0.7903,9,30-50%,8882.600559
0.374658,0,27609,0,30000,0.9203,9,30-50%,10343.932722
0.375688,0,104264,2,100000,1.0426,9,30-50%,39170.733632
0.375934,1,0,1,320000,0.0,9,30-50%,0.0
0.375958,1,632,-1,120000,0.0053,9,30-50%,237.605456
0.37659,0,32134,1,50000,0.6427,9,30-50%,12101.34306
0.376864,1,74850,1,500000,0.1497,9,30-50%,28208.270399999998
0.376909,1,152519,-2,200000,0.7626,9,30-50%,57485.783771
0.377015,0,0,1,100000,0.0,9,30-50%,0.0
0.377064,0,2145,-1,330000,0.0065,9,30-50%,808.80228
0.37721,0,50867,1,50000,1.0173,9,30-50%,19187.54107
0.377281,0,29002,1,30000,0.9667,9,30-50%,10941.903562
0.377907,0,0,1,290000,0.0,9,30-50%,0.0
0.378389,0,172618,1,240000,0.7192,9,30-50%,65316.752402
0.378395,0,148211,0,170000,0.8718,9,30-50%,56082.301345
0.378847,0,2489,-1,90000,0.0277,9,30-50%,942.9501829999999
0.379766,1,0,1,400000,0.0,9,30-50%,0.0
0.380111,1,8348,0,30000,0.2783,9,30-50%,3173.166628
0.380969,0,20079,1,20000,1.0039,9,30-50%,7649.476551
0.380983,1,28054,0,80000,0.3507,9,30-50%,10688.097082
0.381221,0,47262,1,60000,0.7877,9,30-50%,18017.266902
0.381347,0,20887,1,230000,0.0908,9,30-50%,7965.194789
0.382233,1,200,-1,120000,0.0017,9,30-50%,76.4466
0.382373,0,2869,-1,210000,0.0137,9,30-50%,1097.028137
0.382379,0,0,1,240000,0.0,9,30-50%,0.0
0.382708,1,2273,0,30000,0.0758,9,30-50%,869.895284
0.383686,0,0,1,400000,0.0,9,30-50%,0.0
0.383882,1,0,1,360000,0.0,9,30-50%,0.0
0.384426,1,13470,0,20000,0.6735,9,30-50%,5178.21822
0.384916,0,52180,1,50000,1.0436,9,30-50%,20084.91688
0.385749,0,289508,0,320000,0.9047,9,30-50%,111677.42149200001
0.385781,0,390,-1,50000,0.0078,9,30-50%,150.45459
0.385969,0,2415,-1,120000,0.0201,9,30-50%,932.115135
0.387141,0,314,2,180000,0.0017,9,30-50%,121.562274
0.387453,1,0,1,230000,0.0,9,30-50%,0.0
0.387765,0,106271,0,130000,0.8175,9,30-50%,41208.174315000004
0.387786,1,168708,1,280000,0.6025,9,30-50%,65422.600488000004
0.387819,0,0,1,110000,0.0,9,30-50%,0.0
0.388734,0,0,1,100000,0.0,9,30-50%,0.0
0.388921,1,43343,1,50000,0.8669,9,30-50%,16857.002903
0.38922,0,9736,-1,30000,0.3245,9,30-50%,3789.44592
0.389552,1,189697,1,190000,0.9984,9,30-50%,73896.845744
0.389776,0,14619,0,20000,0.731,9,30-50%,5698.135344
0.39003,0,4112,1,50000,0.0822,9,30-50%,1603.8033599999999
0.390358,1,0,1,420000,0.0,9,30-50%,0.0
0.390421,0,8982,0,150000,0.0599,9,30-50%,3506.761422
0.390694,0,0,1,100000,0.0,9,30-50%,0.0
0.391258,1,0,1,60000,0.0,9,30-50%,0.0
0.391312,1,390,2,50000,0.0078,9,30-50%,152.61168
0.391352,0,11310,1,40000,0.2828,9,30-50%,4426.1911199999995
0.391654,0,17816,1,180000,0.099,9,30-50%,6977.7076640000005
0.391821,0,0,1,300000,0.0,9,30-50%,0.0
0.392132,0,13168,0,20000,0.6584,9,30-50%,5163.594176
0.392464,1,25265,0,30000,0.8422,9,30-50%,9915.60296
0.392836,0,0,1,30000,0.0,9,30-50%,0.0
0.392902,0,0,1,220000,-0.0195,9,30-50%,0.0
0.392904,0,62847,1,50000,1.2569,9,30-50%,24692.837688
0.393503,0,17845,1,20000,0.8922,9,30-50%,7022.061035
0.393648,1,8102,-1,100000,0.081,9,30-50%,3189.336096
0.393776,1,32226,1,90000,0.3581,9,30-50%,12689.825376
0.393902,0,0,1,260000,0.0,9,30-50%,0.0
0.393982,1,50638,1,50000,1.0128,9,30-50%,19950.460516
0.394887,1,118107,1,260000,0.4543,9,30-50%,46638.918909
0.395352,0,6620,0,20000,0.331,9,30-50%,2617.23024
0.395358,1,10301,0,20000,0.515,9,30-50%,4072.582758
0.395958,0,117328,2,180000,0.6518,9,30-50%,46456.960223999995
0.396092,0,0,1,30000,0.0,9,30-50%,0.0
0.39617,0,10568,0,30000,0.3523,9,30-50%,4186.724560000001
0.396602,1,390,2,20000,0.0195,9,30-50%,154.67478
0.397144,0,390,-1,170000,0.0023,9,30-50%,154.88616
0.397214,0,236136,1,210000,1.1245,9,30-50%,93796.525104
0.397311,1,0,1,300000,0.0,9,30-50%,0.0
0.398293,0,0,1,210000,-0.0001,9,30-50%,0.0
0.398532,0,172505,1,180000,0.9584,9,30-50%,68748.76266
0.398547,1,72763,2,200000,0.3638,9,30-50%,28999.475360999997
0.39905,0,146549,1,180000,0.8142,9,30-50%,58480.378450000004
0.399064,0,20733,1,20000,1.0366,9,30-50%,8273.793912
0.399077,1,9841,1,10000,0.9841,9,30-50%,3927.316757
0.399125,0,655,-1,360000,0.0018,9,30-50%,261.426875
0.399216,0,61401,1,70000,0.8772,9,30-50%,24512.261616
0.399366,0,20042,2,350000,0.0573,9,30-50%,8004.093372
0.400029,0,8009,0,30000,0.267,9,30-50%,3203.832261
0.400335,0,9811,0,20000,0.4906,9,30-50%,3927.686685
0.400426,0,18743,0,20000,0.9372,9,30-50%,7505.184518
0.400726,0,350341,0,380000,0.922,9,30-50%,140390.747566
0.401234,1,343248,1,370000,0.9277,9,30-50%,137722.768032
0.401347,1,2081,-1,140000,0.0149,9,30-50%,835.203107
0.40216,0,0,1,100000,0.0,9,30-50%,0.0
0.402626,1,37017,0,70000,0.5288,9,30-50%,14904.006642
0.40263,1,390,-1,20000,0.0195,9,30-50%,157.0257
0.402887,0,326,-1,100000,0.0033,9,30-50%,131.341162
0.40294,0,47963,1,60000,0.7994,9,30-50%,19326.21122
0.402995,1,0,1,180000,0.0,9,30-50%,0.0
0.403363,0,0,1,390000,0.0,9,30-50%,0.0
0.403482,1,11332,0,70000,0.1619,9,30-50%,4572.258024
0.403684,0,77389,1,80000,0.9674,9,30-50%,31240.701075999998
0.404013,0,0,1,220000,0.0,9,30-50%,0.0
0.404206,1,126701,1,130000,0.9746,9,30-50%,51213.304406
0.404249,1,44487,0,50000,0.8897,9,30-50%,17983.825263000002
0.404254,1,41641,0,50000,0.8328,9,30-50%,16833.540814
0.405119,0,1959,-1,50000,0.0392,9,30-50%,793.628121
0.405285,0,81635,1,80000,1.0204,9,30-50%,33085.440975
0.405591,0,39826,1,40000,0.9956,9,30-50%,16153.067165999999
0.405874,1,24166,8,20000,1.2083,9,30-50%,9808.351084
0.405981,1,5412,1,70000,0.0773,9,30-50%,2197.169172
0.406039,1,0,1,80000,0.0,9,30-50%,0.0
0.406721,0,1877,-1,150000,0.0125,9,30-50%,763.415317
0.408092,0,263,-1,50000,0.0053,9,30-50%,107.328196
0.408298,0,0,1,300000,0.0,9,30-50%,0.0
0.408771,0,44531,1,50000,0.8906,9,30-50%,18202.981401
0.408896,0,0,1,280000,0.0,9,30-50%,0.0
0.409516,0,1381,2,260000,0.0053,9,30-50%,565.541596
0.409808,0,27369,1,50000,0.5474,9,30-50%,11216.035152
0.409827,0,0,1,290000,0.0,9,30-50%,0.0
0.411181,1,81606,1,80000,1.0201,9,30-50%,33554.836686
0.411389,0,18455,1,20000,0.9228,9,30-50%,7592.183995
0.412787,0,29095,1,30000,0.9698,9,30-50%,12010.037765000001
0.413196,0,19029,1,50000,0.3806,9,30-50%,7862.706684
0.413304,1,25123,0,50000,0.5025,9,30-50%,10383.436392
0.413342,1,390,-1,20000,0.0195,9,30-50%,161.20337999999998
0.413344,1,650,1,120000,0.0054,9,30-50%,268.67359999999996
0.413417,0,48657,1,50000,0.9731,9,30-50%,20115.630968999998
0.414988,1,9,-1,360000,0.0,9,30-50%,3.7348920000000003
0.415218,0,360,2,170000,0.0021,9,30-50%,149.47848
0.415664,0,6226,1,50000,0.1245,9,30-50%,2587.924064
0.415837,1,390,2,90000,0.0043,9,30-50%,162.17643
0.416033,1,0,1,140000,0.0,9,30-50%,0.0
0.416483,1,16289,1,20000,0.8144,9,30-50%,6784.091587
0.416714,0,30349,1,30000,1.0116,9,30-50%,12646.853185999998
0.417133,1,29201,1,30000,0.9734,9,30-50%,12180.700733
0.417449,1,0,1,360000,0.0,9,30-50%,0.0
0.417449,1,0,1,360000,0.0,9,30-50%,0.0
0.417777,0,10562,0,30000,0.3521,9,30-50%,4412.560674
0.417885,0,20036,1,20000,1.0018,9,30-50%,8372.74386
0.418313,0,40712,1,160000,0.2544,9,30-50%,17030.358856
0.418483,0,15945,0,20000,0.7972,9,30-50%,6672.711435
0.418582,0,1170,-1,170000,0.0069,9,30-50%,489.74094
0.419005,0,17207,1,180000,0.0956,9,30-50%,7209.819035
0.41904,1,0,1,180000,0.0,9,30-50%,0.0
0.419593,1,23165,1,50000,0.4633,9,30-50%,9719.871845
0.420041,0,3975,0,20000,0.1988,9,30-50%,1669.662975
0.420216,1,29147,1,30000,0.9716,9,30-50%,12248.035752
0.420384,1,1857,-1,160000,0.0116,9,30-50%,780.6530879999999
0.421291,0,29846,1,30000,0.9949,9,30-50%,12573.851186000002
0.421326,0,0,1,10000,0.0,9,30-50%,0.0
0.421606,1,581,2,30000,0.0194,9,30-50%,244.95308599999998
0.421642,0,4060,0,10000,0.406,9,30-50%,1711.86652
0.421696,0,0,1,370000,0.0,9,30-50%,0.0
0.421754,0,51086,1,50000,1.0217,9,30-50%,21545.724844
0.42182,0,3286,0,20000,0.1643,9,30-50%,1386.10052
0.423015,0,85738,1,80000,1.0717,9,30-50%,36268.46007
0.423333,0,49617,1,50000,0.9923,9,30-50%,21004.513461000002
0.423483,1,71237,0,70000,1.0177,9,30-50%,30167.658471
0.424423,1,103307,1,100000,1.0331,9,30-50%,43845.866861
0.424949,1,124425,1,240000,0.5184,9,30-50%,52874.279325
0.425561,0,11574,0,100000,0.1157,9,30-50%,4925.443014
0.426189,0,115027,2,80000,1.4378,9,30-50%,49023.242103
0.427141,1,93658,1,150000,0.6244,9,30-50%,40005.171777999996
0.427248,1,0,1,40000,-0.0038,9,30-50%,0.0
0.428086,0,1782,3,180000,0.0099,9,30-50%,762.8492520000001
0.428412,1,0,1,230000,0.0,9,30-50%,0.0
0.428518,0,196192,1,250000,0.7848,9,30-50%,84071.80345600001
0.42857,1,4400,0,20000,0.22,9,30-50%,1885.708
0.429732,0,56340,1,80000,0.7042,9,30-50%,24211.10088
0.429771,0,310392,1,310000,1.0013,9,30-50%,133397.480232
0.429953,1,99679,1,100000,0.9968,9,30-50%,42857.285087
0.430754,0,390,2,30000,0.013,9,30-50%,167.99406000000002
0.431124,1,650,-1,220000,0.003,9,30-50%,280.2306
0.431911,0,143673,1,140000,1.0262,9,30-50%,62053.949103
0.432277,0,5397,1,20000,0.2698,9,30-50%,2332.998969
0.43249,1,0,1,140000,0.0,9,30-50%,0.0
0.432531,1,8720,0,20000,0.436,9,30-50%,3771.67032
0.432937,1,84720,1,80000,1.059,9,30-50%,36678.422640000004
0.433144,0,26624,1,210000,0.1268,9,30-50%,11532.025856
0.43355,1,49206,1,50000,0.9841,9,30-50%,21333.2613
0.433604,1,24238,0,30000,0.8079,9,30-50%,10509.693752
0.433952,0,0,1,220000,0.0,9,30-50%,0.0
0.434343,1,582,-1,130000,0.0045,9,30-50%,252.787626
0.434794,1,390,-1,20000,0.0195,9,30-50%,169.56966
0.434846,1,16747,1,50000,0.3349,9,30-50%,7282.365962
0.435333,0,110593,1,110000,1.0054,9,30-50%,48144.782469000005
0.436001,0,0,1,20000,0.0,9,30-50%,0.0
0.436326,1,27231,1,50000,0.5446,9,30-50%,11881.593306
0.436672,1,74328,1,80000,0.9291,9,30-50%,32456.956416
0.436859,0,0,1,250000,0.0,9,30-50%,0.0
0.43708,1,181339,1,200000,0.9067,9,30-50%,79259.65012
0.437233,1,47731,1,50000,0.9546,9,30-50%,20869.568323
0.437719,1,5945,0,20000,0.2972,9,30-50%,2602.2394550000004
0.438055,0,34443,1,50000,0.6889,9,30-50%,15087.928365000002
0.4382,0,2905,-1,200000,0.0145,9,30-50%,1272.971
0.438319,1,26461,0,40000,0.6615,9,30-50%,11598.359059
0.439016,1,10448,1,110000,0.095,9,30-50%,4586.839168
0.439082,0,15226,0,20000,0.7613,9,30-50%,6685.462532
0.439116,0,18623,0,20000,0.9312,9,30-50%,8177.657268
0.439898,1,10560,0,60000,0.176,9,30-50%,4645.32288
0.439984,1,0,1,360000,0.0,9,30-50%,0.0
0.440171,0,29628,1,30000,0.9876,9,30-50%,13041.386387999999
0.44059,0,34954,1,90000,0.3884,9,30-50%,15400.38286
0.441189,0,199417,1,200000,0.9971,9,30-50%,87980.586813
0.441602,1,152699,1,160000,0.9544,9,30-50%,67432.183798
0.442603,0,100364,1,160000,0.6273,9,30-50%,44421.407492000006
0.442959,1,54977,1,300000,0.1833,9,30-50%,24352.556943
0.444123,0,8393,1,10000,0.8393,9,30-50%,3727.524339
0.444162,0,3730,1,120000,0.0311,9,30-50%,1656.72426
0.444285,1,0,1,360000,0.0,9,30-50%,0.0
0.444781,0,17040,1,20000,0.852,9,30-50%,7579.06824
0.445039,0,18534,1,20000,0.9267,9,30-50%,8248.352826
0.446054,1,0,1,300000,0.0,9,30-50%,0.0
0.446366,0,780,-1,20000,0.039,9,30-50%,348.16548
0.446629,0,5186,0,10000,0.5186,9,30-50%,2316.217994
0.447881,1,7128,1,110000,0.0648,9,30-50%,3192.4957679999998
0.44823,0,30175,1,70000,0.4311,9,30-50%,13525.340250000001
0.449179,1,46868,2,30000,1.5623,9,30-50%,21052.121372
0.449304,0,136183,1,140000,0.9727,9,30-50%,61187.566631999995
0.450306,1,0,1,130000,0.0,9,30-50%,0.0
0.450625,0,139058,1,140000,0.9933,9,30-50%,62663.01125
0.450682,0,1978,-1,40000,0.0494,9,30-50%,891.4489960000001
0.450951,0,2673,-2,80000,0.0334,9,30-50%,1205.3920229999999
0.451066,0,652,-1,120000,0.0054,9,30-50%,294.095032
0.451255,1,21397,0,50000,0.4279,9,30-50%,9655.503235
0.452009,0,26921,1,30000,0.8974,9,30-50%,12168.534289
0.452507,0,0,1,710000,0.0,9,30-50%,0.0
0.452585,0,11106,-1,140000,0.0793,9,30-50%,5026.40901
0.452671,1,19109,1,20000,0.9554,9,30-50%,8650.090139
0.452763,1,1835,-1,120000,0.0153,9,30-50%,830.820105
0.45321,0,259,-1,80000,0.0032,9,30-50%,117.38139
0.453283,0,20544,1,60000,0.3424,9,30-50%,9312.245952
0.453669,0,0,1,20000,0.0,9,30-50%,0.0
0.454284,0,5741,-1,20000,0.2871,9,30-50%,2608.044444
0.455207,0,0,1,20000,0.0,9,30-50%,0.0
0.455372,1,150,3,60000,0.0025,9,30-50%,68.3058
0.455661,1,19698,1,20000,0.9849,9,30-50%,8975.610378
0.455791,1,31708,1,100000,0.3171,9,30-50%,14452.221028
0.455842,0,48518,1,50000,0.9704,9,30-50%,22116.542156
0.455898,1,49808,1,60000,0.8301,9,30-50%,22707.367584
0.457252,0,26026,1,30000,0.8675,9,30-50%,11900.440552
0.457399,0,203385,1,200000,1.0169,9,30-50%,93028.095615
0.457809,0,3610,0,60000,0.0602,9,30-50%,1652.6904900000002
0.458178,1,0,1,360000,0.0,9,30-50%,0.0
0.458209,1,1156,-1,70000,0.0165,9,30-50%,529.6896039999999
0.458888,0,39772,1,90000,0.4419,9,30-50%,18250.893536
0.458939,1,26957,1,50000,0.5391,9,30-50%,12371.618623
0.460338,1,31529,1,140000,0.2252,9,30-50%,14513.996802000001
0.460815,1,0,1,360000,0.0,9,30-50%,0.0
0.461841,0,14757,0,20000,0.7378,9,30-50%,6815.387637
0.461887,0,32578,1,60000,0.543,9,30-50%,15047.354686
0.462253,0,5420,1,140000,0.0387,9,30-50%,2505.4112600000003
0.462707,0,11271,0,20000,0.5636,9,30-50%,5215.170596999999
0.462759,0,13135,0,30000,0.4378,9,30-50%,6078.339465
0.462982,0,919,-1,180000,0.0051,9,30-50%,425.480458
0.463034,1,32755,5,30000,1.0918,9,30-50%,15166.67867
0.463243,1,5713,-1,50000,0.1143,9,30-50%,2646.507259
0.463272,0,26690,1,30000,0.8897,9,30-50%,12364.72968
0.463317,1,7127,1,100000,0.0713,9,30-50%,3302.060259
0.46384,1,108580,1,180000,0.6032,9,30-50%,50363.7472
0.464066,0,28037,1,30000,0.9346,9,30-50%,13011.018441999999
0.465531,0,10171,1,10000,1.0171,9,30-50%,4734.915801
0.465531,0,12060,1,20000,0.603,9,30-50%,5614.30386
0.466711,1,298343,1,320000,0.9323,9,30-50%,139239.95987299999
0.466998,1,72652,1,100000,0.7265,9,30-50%,33928.338696
0.466999,0,9600,-1,30000,0.32,9,30-50%,4483.1904
0.467615,0,199,-1,280000,0.0007,9,30-50%,93.055385
0.469251,1,28084,1,30000,0.9361,9,30-50%,13178.445083999999
0.469666,1,61245,2,400000,0.1531,9,30-50%,28764.69417
0.470099,0,0,1,180000,0.0,9,30-50%,0.0
0.470919,1,0,1,360000,0.0,9,30-50%,0.0
0.471225,0,18551,1,20000,0.9276,9,30-50%,8741.694975
0.471483,0,21769,1,20000,1.0884,9,30-50%,10263.713426999999
0.471567,0,18953,1,20000,0.9476,9,30-50%,8937.609351000001
0.471739,0,31986,1,30000,1.0662,9,30-50%,15089.043654000001
0.471793,1,203108,1,200000,1.0155,9,30-50%,95824.932644
0.473199,1,78976,1,90000,0.8775,9,30-50%,37371.364224
0.473325,0,173564,1,290000,0.5985,9,30-50%,82152.18029999999
0.474336,1,30997,1,80000,0.3875,9,30-50%,14702.992992
0.475473,1,465,-1,50000,0.0093,9,30-50%,221.094945
0.475517,0,25932,1,50000,0.5186,9,30-50%,12331.106844
0.47573,0,142,-1,30000,0.0047,9,30-50%,67.55366
0.476174,1,0,1,500000,0.0,9,30-50%,0.0
0.47644,1,51345,1,100000,0.5134,9,30-50%,24462.8118
0.476639,1,13473,-1,50000,0.2695,9,30-50%,6421.757247
0.476992,0,13012,1,30000,0.4337,9,30-50%,6206.619904
0.477226,1,31273,5,30000,1.0424,9,30-50%,14924.288698
0.477543,1,5607,1,150000,0.0374,9,30-50%,2677.583601
0.478507,0,0,1,90000,0.0,9,30-50%,0.0
0.47853,1,631,1,250000,0.0025,9,30-50%,301.95243
0.478951,0,0,1,130000,0.0,9,30-50%,0.0
0.479881,0,1728,-1,180000,0.0096,9,30-50%,829.234368
0.480136,1,4040,1,50000,0.0808,9,30-50%,1939.74944
0.480168,0,19276,1,20000,0.9638,9,30-50%,9255.718368
0.480826,1,0,1,120000,0.0,9,30-50%,0.0
0.480952,1,68423,1,80000,0.8553,9,30-50%,32908.178696
0.481417,1,61584,1,90000,0.6843,9,30-50%,29647.584528
0.481606,1,130215,1,140000,0.9301,9,30-50%,62712.32529
0.481974,1,40624,1,50000,0.8125,9,30-50%,19579.711776
0.482288,0,18649,1,20000,0.9324,9,30-50%,8994.188912
0.483755,1,57285,1,60000,0.9548,9,30-50%,27711.905175
0.484368,0,291,-1,190000,0.0015,9,30-50%,140.951088
0.484639,1,17629,1,20000,0.8814,9,30-50%,8543.700931
0.484868,1,1536,2,140000,0.011,9,30-50%,744.757248
0.484946,0,776,2,140000,0.0055,9,30-50%,376.31809599999997
0.485942,0,21151,5,20000,1.0576,9,30-50%,10278.159242
0.487064,1,16332,1,20000,0.8166,9,30-50%,7954.729248
0.487521,0,217638,2,220000,0.9893,9,30-50%,106103.09539799999
0.487811,0,10361,1,300000,0.0345,9,30-50%,5054.209771
0.488212,0,5620,0,50000,0.1124,9,30-50%,2743.75144
0.488261,0,48212,1,50000,0.9642,9,30-50%,23540.039332
0.488334,0,42053,1,80000,0.5257,9,30-50%,20535.909702
0.488477,0,15214,1,50000,0.3043,9,30-50%,7431.689078
0.488492,0,52623,1,120000,0.4385,9,30-50%,25705.914516
0.490464,1,3635,-1,70000,0.0519,9,30-50%,1782.83664
0.491187,0,8315,0,10000,0.8315,9,30-50%,4084.219905
0.492541,1,27044,1,100000,0.2704,9,30-50%,13320.278804
0.493203,0,20065,1,50000,0.4013,9,30-50%,9896.118195000001
0.493793,0,9958,1,40000,0.249,9,30-50%,4917.190694
0.494414,1,19328,1,20000,0.9664,9,30-50%,9556.033792
0.495446,1,12190,-1,120000,0.1016,9,30-50%,6039.48674
0.496158,1,15399,1,20000,0.77,9,30-50%,7640.337042
0.496576,0,18548,1,20000,0.9274,9,30-50%,9210.491648000001
0.496713,0,97002,1,100000,0.97,9,30-50%,48182.154426
0.497139,1,1989,2,160000,0.0124,9,30-50%,988.809471
0.497357,1,129497,1,140000,0.925,9,30-50%,64406.239429
0.497379,0,24095,1,30000,0.8032,9,30-50%,11984.347005
0.497526,0,31529,2,30000,1.051,9,30-50%,15686.497254
0.498047,1,0,1,20000,-0.0056,9,30-50%,0.0
0.498089,1,9352,1,20000,0.4676,9,30-50%,4658.128328
0.499081,1,14181,1,20000,0.709,9,30-50%,7077.467661
0.499094,1,67046,1,80000,0.8381,9,30-50%,33462.256324
0.499145,0,9462,1,230000,0.0411,9,30-50%,4722.90999
0.5002,0,91296,1,140000,0.6521,9,50%+,45666.2592
0.5006,0,26330,1,30000,0.8777,9,50%+,13180.798
0.501815,1,25193,1,30000,0.8398,9,50%+,12642.225295
0.502327,0,60707,2,60000,1.0118,9,50%+,30494.765188999998
0.504674,0,103181,2,140000,0.737,9,50%+,52072.767993999994
0.505248,1,112662,8,90000,1.2518,9,50%+,56922.250176
0.505581,1,6056,1,100000,0.0606,9,50%+,3061.798536
0.505629,1,12564,1,20000,0.6282,9,50%+,6352.722756
0.506173,0,22212,1,60000,0.3702,9,50%+,11243.114676
0.506872,0,3144,1,100000,0.0314,9,50%+,1593.605568
0.50762,1,15189,0,20000,0.7594,9,50%+,7710.24018
0.50972,0,21047,1,70000,0.3007,9,50%+,10728.07684
0.510221,1,3677,0,20000,0.1839,9,50%+,1876.082617
0.510742,1,51300,4,50000,1.026,9,50%+,26201.0646
0.510785,0,4867,1,130000,0.0374,9,50%+,2485.990595
0.511965,0,109636,1,110000,0.9967,9,50%+,56129.79474
0.512427,0,46657,1,110000,0.4242,9,50%+,23908.306538999997
0.512558,0,35771,1,40000,0.8943,9,50%+,18334.712217999997
0.513088,1,189724,1,230000,0.8249,9,50%+,97345.107712
0.514004,0,85997,1,90000,0.9555,9,50%+,44202.801988
0.515307,1,25907,1,30000,0.8636,9,50%+,13350.058448999998
0.515696,0,23132,1,90000,0.257,9,50%+,11929.079872
0.516499,0,25933,1,40000,0.6483,9,50%+,13394.368567000001
0.516608,1,14960,1,70000,0.2137,9,50%+,7728.455679999999
0.517734,0,8347,-1,30000,0.2782,9,50%+,4321.525698
0.518,0,16354,1,70000,0.2336,9,50%+,8471.372
0.518495,0,3213,1,30000,0.1071,9,50%+,1665.9244350000001
0.51962,1,24135,1,50000,0.4827,9,50%+,12541.028699999999
0.520041,1,74453,2,170000,0.438,9,50%+,38718.612573
0.52014,0,40527,1,50000,0.8105,9,50%+,21079.713780000002
0.520397,1,6025,1,20000,0.3012,9,50%+,3135.391925
0.520776,0,26915,1,50000,0.5383,9,50%+,14016.68604
0.521397,1,18590,1,20000,0.9295,9,50%+,9692.77023
0.521687,0,11391,0,20000,0.5696,9,50%+,5942.536617
0.521758,0,6898,1,10000,0.6898,9,50%+,3599.0866840000003
0.522219,0,20985,1,30000,0.6995,9,50%+,10958.765715
0.522361,1,17775,1,30000,0.5925,9,50%+,9284.966774999999
0.52296,1,10033,1,30000,0.3344,9,50%+,5246.85768
0.523465,0,18544,1,50000,0.3709,9,50%+,9707.13496
0.523811,0,632,-1,20000,0.0316,9,50%+,331.04855200000003
0.524029,1,1033,2,150000,0.0069,9,50%+,541.321957
0.524375,0,1123,-1,30000,0.0374,9,50%+,588.8731250000001
0.52448,0,16063,1,30000,0.5354,9,50%+,8424.72224
0.524495,0,104307,1,200000,0.5215,9,50%+,54708.499965
